0.9819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9751,0.9741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9685,0.9651,0.9746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9667,0.9592,0.9663,0.972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9583,0.9475,0.9599,0.9659,0.9715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.948,0.9382,0.9489,0.9594,0.965,0.9685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9431,0.9339,0.9077,0.9477,0.9543,0.9609,0.9666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9059,0.9155,0.9122,0.9325,0.9219,0.9551,0.9585,0.9659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9217,0.919,0.8849,0.9024,0.9271,0.932,0.9433,0.9546,0.9641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.9002,0.8729,0.8719,0.9136,0.9246,0.9251,0.9285,0.932,0.9374,0.9611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8507,0.8516,0.8697,0.8829,0.8939,0.9023,0.899,0.9088,0.9315,0.9474,0.9597,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.8303,0.8292,0.8534,0.8649,0.8573,0.8827,0.8218,0.858,0.913,0.927,0.9505,0.956,nan,nan,nan,nan,nan,nan,nan,nan
0.8059,0.8153,0.813,0.8468,0.8714,0.8734,0.7372,0.8706,0.8898,0.8988,0.9344,0.9491,0.9569,nan,nan,nan,nan,nan,nan,nan
0.8178,0.809,0.76,0.7882,0.8414,0.8855,0.7376,0.8726,0.8885,0.8936,0.9123,0.9232,0.9419,0.9536,nan,nan,nan,nan,nan,nan
0.7855,0.7881,0.7195,0.7703,0.7935,0.8738,0.7222,0.8461,0.8688,0.8557,0.8864,0.9066,0.9214,0.9397,0.9487,nan,nan,nan,nan,nan
0.7016,0.7681,0.6957,0.7636,0.7557,0.8459,0.6299,0.8264,0.8414,0.8178,0.8572,0.8478,0.9026,0.9185,0.9305,0.9491,nan,nan,nan,nan
0.6693,0.7341,0.6663,0.6818,0.6732,0.7992,0.6556,0.7705,0.8151,0.7634,0.8045,0.7913,0.8693,0.8838,0.8952,0.939,0.9445,nan,nan,nan
0.7163,0.7561,0.7013,0.6473,0.7115,0.8198,0.6905,0.7801,0.8259,0.7617,0.7713,0.762,0.8469,0.8574,0.8763,0.9206,0.9323,0.9454,nan,nan
0.7017,0.7172,0.6938,0.7119,0.7034,0.7834,0.6966,0.7534,0.8146,0.7586,0.6985,0.7187,0.8061,0.7901,0.864,0.9043,0.9221,0.9182,0.9404,nan
0.6688,0.7184,0.6496,0.7071,0.6169,0.7767,0.7627,0.679,0.8007,0.6914,0.735,0.7708,0.7809,0.8181,0.8515,0.8613,0.9046,0.9121,0.9189,0.9376
