seed12,0.999527187,0.510587127,0.330131626,0.24786002,0.193948563
seed1,0.999527187,0.502557753,0.329598008,0.248363545,0.193847705
seed2,0.999527187,0.517949537,0.330665244,0.248489426,0.194251135
seed3,0.999527187,0.507978202,0.330091089,0.248615307,0.194452849
seed4,0.999527187,0.487132163,0.329598008,0.248489426,0.193847705
,0.999527187,0.505240956,0.330016795,0.248363545,0.194069592
