seed12,0.999527187,0.844643109,0.479351215,0.344610143,0.220117667
seed1,0.999527187,0.850630495,0.47257843,0.306712794,0.208032675
seed2,0.999527187,0.901652299,0.456554838,0.324463288,0.201053475
seed3,0.999527187,0.887999412,0.47911464,0.336008978,0.222639671
seed4,0.999527187,0.894298109,0.431468488,0.313363045,0.204401383
,0.999527187,0.875844685,0.463813522,0.32503165,0.211248974
